0.0,8.0,3.0,0.785,-0.0,0.0,-0.0,3.0,-1.0,-1.0
0.02,8.0,3.001,0.786,0.034,0.074,0.018,0.0,-1.0,-1.0
0.04,8.001,3.003,0.786,0.069,0.15,0.036,0.0,-1.0,-1.0
0.06,8.003,3.007,0.787,0.103,0.225,0.055,0.0,-1.0,-1.0
0.08,8.005,3.012,0.788,0.137,0.298,0.072,0.0,-1.0,-1.0
0.1,8.008,3.018,0.79,0.167,0.368,0.089,0.0,-1.0,-1.0
0.12,8.012,3.026,0.792,0.196,0.433,0.105,0.0,-1.0,-1.0
0.14,8.016,3.036,0.794,0.225,0.5,0.12,0.0,-1.0,-1.0
0.16,8.021,3.046,0.797,0.255,0.567,0.135,0.0,-1.0,-1.0
0.18,8.026,3.058,0.799,0.283,0.633,0.151,0.0,-1.0,-1.0
0.2,8.032,3.071,0.803,0.31,0.696,0.167,0.0,-1.0,-1.0
0.22,8.038,3.086,0.806,0.333,0.756,0.184,0.0,-1.0,-1.0
0.24,8.045,3.101,0.81,0.358,0.817,0.2,0.0,-1.0,-1.0
0.26,8.053,3.118,0.814,0.383,0.878,0.217,0.0,-1.0,-1.0
0.28,8.06,3.136,0.819,0.407,0.938,0.233,0.0,-1.0,-1.0
0.3,8.069,3.156,0.824,0.429,0.996,0.251,0.0,-1.0,-1.0
0.32,8.077,3.176,0.829,0.447,1.051,0.271,0.0,-1.0,-1.0
0.34,8.086,3.197,0.835,0.464,1.104,0.292,0.0,-1.0,-1.0
0.36,8.096,3.22,0.841,0.484,1.158,0.31,0.0,-1.0,-1.0
0.379,8.105,3.243,0.847,0.503,1.213,0.329,0.0,-1.0,-1.0
0.399,8.116,3.268,0.854,0.518,1.265,0.351,0.0,-1.0,-1.0
0.419,8.126,3.294,0.861,0.529,1.312,0.377,0.0,-1.0,-1.0
0.439,8.136,3.32,0.869,0.535,1.355,0.406,0.0,-1.0,-1.0
0.459,8.147,3.348,0.878,0.545,1.403,0.432,0.0,-1.0,-1.0
0.479,8.158,3.376,0.887,0.556,1.452,0.458,0.0,-1.0,-1.0
0.499,8.169,3.405,0.896,0.563,1.496,0.487,0.0,-1.0,-1.0
0.519,8.18,3.435,0.907,0.56,1.531,0.523,0.0,-1.0,-1.0
0.539,8.191,3.466,0.918,0.544,1.553,0.569,0.0,-1.0,-1.0
0.559,8.201,3.497,0.93,0.525,1.575,0.62,0.0,-1.0,-1.0
0.579,8.211,3.528,0.943,0.507,1.6,0.67,0.0,-1.0,-1.0
0.599,8.221,3.56,0.956,0.489,1.623,0.721,0.0,-1.0,-1.0
0.619,8.231,3.592,0.971,0.466,1.637,0.771,0.0,-1.0,-1.0
0.639,8.239,3.625,0.987,0.438,1.638,0.821,0.0,-1.0,-1.0
0.659,8.248,3.657,1.004,0.406,1.628,0.869,0.0,-1.0,-1.0
0.679,8.256,3.69,1.022,0.376,1.62,0.918,0.0,-1.0,-1.0
0.699,8.263,3.722,1.041,0.345,1.611,0.966,0.0,-1.0,-1.0
0.719,8.269,3.754,1.061,0.312,1.601,1.015,0.0,-1.0,-1.0
0.739,8.275,3.786,1.081,0.277,1.588,1.065,0.0,-1.0,-1.0
0.759,8.28,3.817,1.103,0.238,1.573,1.117,0.0,-1.0,-1.0
0.779,8.285,3.849,1.126,0.2,1.559,1.17,0.0,-1.0,-1.0
0.799,8.288,3.88,1.15,0.162,1.546,1.223,0.0,-1.0,-1.0
0.819,8.291,3.91,1.175,0.123,1.531,1.275,0.0,-1.0,-1.0
0.839,8.293,3.94,1.201,0.082,1.512,1.327,0.0,-1.0,-1.0
0.859,8.294,3.97,1.228,0.037,1.488,1.377,0.0,-1.0,-1.0
0.879,8.294,4.0,1.256,-0.008,1.465,1.428,0.0,-1.0,-1.0
0.899,8.294,4.029,1.285,-0.052,1.442,1.48,0.0,-1.0,-1.0
0.919,8.292,4.057,1.315,-0.096,1.419,1.531,0.0,-1.0,-1.0
0.939,8.29,4.085,1.346,-0.143,1.392,1.581,0.0,-1.0,-1.0
0.959,8.286,4.112,1.378,-0.191,1.359,1.629,0.0,-1.0,-1.0
0.979,8.282,4.139,1.411,-0.243,1.322,1.678,0.0,-1.0,-1.0
0.999,8.277,4.165,1.445,-0.295,1.285,1.729,0.0,-1.0,-1.0
1.019,8.27,4.19,1.48,-0.347,1.249,1.78,0.0,-1.0,-1.0
1.039,8.263,4.215,1.516,-0.398,1.211,1.828,0.0,-1.0,-1.0
1.059,8.254,4.239,1.553,-0.447,1.172,1.872,0.0,-1.0,-1.0
1.079,8.245,4.262,1.59,-0.494,1.131,1.91,0.0,-1.0,-1.0
1.099,8.235,4.284,1.629,-0.544,1.09,1.951,0.0,-1.0,-1.0
1.119,8.223,4.305,1.668,-0.594,1.049,1.992,0.0,-1.0,-1.0
1.138,8.211,4.326,1.708,-0.642,1.008,2.031,0.0,-1.0,-1.0
1.158,8.198,4.345,1.749,-0.686,0.966,2.063,0.0,-1.0,-1.0
1.178,8.184,4.364,1.79,-0.725,0.923,2.087,0.0,-1.0,-1.0
1.198,8.169,4.382,1.832,-0.764,0.878,2.113,0.0,-1.0,-1.0
1.218,8.154,4.399,1.874,-0.804,0.834,2.141,0.0,-1.0,-1.0
1.238,8.137,4.416,1.917,-0.843,0.79,2.166,0.0,-1.0,-1.0
1.258,8.12,4.431,1.96,-0.878,0.746,2.184,0.0,-1.0,-1.0
1.278,8.102,4.445,2.004,-0.908,0.702,2.192,0.0,-1.0,-1.0
1.298,8.084,4.459,2.048,-0.936,0.657,2.197,0.0,-1.0,-1.0
1.318,8.065,4.472,2.091,-0.964,0.611,2.205,0.0,-1.0,-1.0
1.338,8.046,4.484,2.135,-0.992,0.565,2.211,0.0,-1.0,-1.0
1.358,8.026,4.494,2.179,-1.018,0.522,2.212,0.0,-1.0,-1.0
1.378,8.005,4.504,2.223,-1.042,0.481,2.204,0.0,-1.0,-1.0
1.398,7.984,4.514,2.267,-1.063,0.441,2.191,0.0,-1.0,-1.0
1.418,7.963,4.522,2.311,-1.084,0.4,2.18,0.0,-1.0,-1.0
1.438,7.941,4.53,2.354,-1.105,0.359,2.168,0.0,-1.0,-1.0
1.458,7.919,4.537,2.397,-1.126,0.32,2.153,0.0,-1.0,-1.0
1.478,7.896,4.543,2.44,-1.146,0.286,2.132,0.0,-1.0,-1.0
1.498,7.873,4.548,2.482,-1.165,0.256,2.104,0.0,-1.0,-1.0
1.518,7.849,4.553,2.524,-1.184,0.226,2.076,0.0,-1.0,-1.0
1.538,7.826,4.557,2.565,-1.203,0.195,2.049,0.0,-1.0,-1.0
1.558,7.801,4.561,2.605,-1.223,0.165,2.021,0.0,-1.0,-1.0
1.578,7.777,4.564,2.645,-1.241,0.139,1.99,0.0,-1.0,-1.0
1.598,7.752,4.567,2.685,-1.26,0.117,1.957,0.0,-1.0,-1.0
1.618,7.726,4.569,2.723,-1.279,0.094,1.923,0.0,-1.0,-1.0
1.638,7.701,4.571,2.762,-1.298,0.071,1.889,0.0,-1.0,-1.0
1.658,7.675,4.572,2.799,-1.317,0.049,1.856,0.0,-1.0,-1.0
1.678,7.648,4.573,2.836,-1.335,0.028,1.822,0.0,-1.0,-1.0
1.698,7.621,4.573,2.872,-1.353,0.009,1.788,0.0,-1.0,-1.0
1.718,7.594,4.573,2.907,-1.371,-0.01,1.754,0.0,-1.0,-1.0
1.738,7.567,4.573,2.942,-1.389,-0.029,1.72,0.0,-1.0,-1.0
1.758,7.539,4.572,2.976,-1.407,-0.048,1.686,0.0,-1.0,-1.0
1.778,7.51,4.571,3.009,-1.424,-0.066,1.653,0.0,-1.0,-1.0
1.798,7.482,4.569,3.042,-1.441,-0.084,1.619,0.0,-1.0,-1.0
1.818,7.453,4.567,3.074,-1.457,-0.101,1.587,0.0,-1.0,-1.0
1.838,7.424,4.565,3.105,-1.475,-0.118,1.555,0.0,-1.0,-1.0
1.858,7.394,4.563,3.136,-1.492,-0.135,1.522,0.0,-1.0,-1.0
1.878,7.364,4.56,3.166,-1.508,-0.153,1.489,0.0,-1.0,-1.0
1.897,7.334,4.557,3.195,-1.521,-0.172,1.453,0.0,-1.0,-1.0
1.917,7.303,4.553,3.224,-1.533,-0.195,1.417,0.0,-1.0,-1.0
1.937,7.273,4.549,3.252,-1.545,-0.219,1.385,0.0,-1.0,-1.0
1.957,7.242,4.544,3.279,-1.557,-0.243,1.351,0.0,-1.0,-1.0
1.977,7.211,4.539,3.305,-1.568,-0.264,1.314,0.0,-1.0,-1.0
1.997,7.179,4.534,3.331,-1.58,-0.28,1.27,0.0,-1.0,-1.0
2.017,7.147,4.528,3.356,-1.591,-0.289,1.216,0.0,-1.0,-1.0
2.037,7.116,4.523,3.38,-1.605,-0.296,1.155,0.0,-1.0,-1.0
2.057,7.083,4.516,3.402,-1.618,-0.302,1.093,0.0,-1.0,-1.0
2.077,7.051,4.51,3.424,-1.63,-0.31,1.037,0.0,-1.0,-1.0
2.097,7.019,4.504,3.445,-1.639,-0.323,0.992,0.0,-1.0,-1.0
2.117,6.986,4.497,3.464,-1.644,-0.342,0.962,0.0,-1.0,-1.0
2.137,6.953,4.49,3.483,-1.652,-0.363,0.926,0.0,-1.0,-1.0
2.157,6.92,4.483,3.502,-1.66,-0.385,0.89,0.0,-1.0,-1.0
2.177,6.887,4.475,3.52,-1.664,-0.405,0.865,0.0,-1.0,-1.0
2.197,6.854,4.467,3.537,-1.659,-0.421,0.863,0.0,-1.0,-1.0
2.217,6.821,4.458,3.554,-1.65,-0.436,0.871,0.0,-1.0,-1.0
2.237,6.788,4.449,3.572,-1.643,-0.452,0.877,0.0,-1.0,-1.0
2.257,6.755,4.44,3.59,-1.634,-0.467,0.886,0.0,-1.0,-1.0
2.277,6.723,4.431,3.608,-1.621,-0.48,0.906,0.0,-1.0,-1.0
2.297,6.691,4.421,3.626,-1.604,-0.49,0.937,0.0,-1.0,-1.0
2.317,6.659,4.411,3.645,-1.589,-0.5,0.966,0.0,-1.0,-1.0
2.337,6.627,4.401,3.665,-1.573,-0.51,0.997,0.0,-1.0,-1.0
2.357,6.596,4.391,3.686,-1.555,-0.519,1.031,0.0,-1.0,-1.0
2.377,6.565,4.38,3.707,-1.533,-0.529,1.073,0.0,-1.0,-1.0
2.397,6.535,4.37,3.728,-1.511,-0.538,1.117,0.0,-1.0,-1.0
2.417,6.505,4.359,3.751,-1.489,-0.548,1.16,0.0,-1.0,-1.0
2.437,6.476,4.348,3.775,-1.466,-0.557,1.204,0.0,-1.0,-1.0
2.457,6.447,4.336,3.8,-1.44,-0.567,1.252,0.0,-1.0,-1.0
2.477,6.418,4.325,3.825,-1.413,-0.579,1.305,0.0,-1.0,-1.0
2.497,6.39,4.313,3.852,-1.388,-0.591,1.359,0.0,-1.0,-1.0
2.517,6.363,4.301,3.879,-1.361,-0.602,1.412,0.0,-1.0,-1.0
2.537,6.336,4.289,3.908,-1.329,-0.612,1.46,0.0,-1.0,-1.0
